ORDER	ITEM_NUMBER	ITEM_DESCRIPTION	LOT_NUMBER	REC_DATE	USED_DATE	VARIETY	BRIX	DECAY_JC	TGRAD	USAGE
1010624   	75000013       	APPLE/GRANNY/JUICE/CONV       	147724              	20110110	20110117	GS             	10.800000	0	JC             	-26020.000000
1010624   	75000013       	APPLE/GRANNY/JUICE/CONV       	147729              	20110110	20110117	GS             	11.900000	0	JC             	27180.000000
1010624   	75000013       	APPLE/GRANNY/JUICE/CONV       	147729              	20110110	20110117	GS             	11.900000	0	JC             	-27180.000000
1010624   	75000013       	APPLE/GRANNY/JUICE/CONV       	147729              	20110110	20110117	GS             	11.900000	0	JC             	-27180.000000
1010624   	75000013       	APPLE/GRANNY/JUICE/CONV       	147804              	20110112	20110117	GS             	10.500000	1.000000	JC             	842.000000
1010624   	75000013       	APPLE/GRANNY/JUICE/CONV       	147804              	20110112	20110117	GS             	10.500000	1.000000	JC             	-842.000000
1010624   	75000013       	APPLE/GRANNY/JUICE/CONV       	147804              	20110112	20110117	GS             	10.500000	1.000000	JC             	-842.000000
1010624   	75000013       	APPLE/GRANNY/JUICE/CONV       	147867              	20110113	20110116	GS             	12.600000	0	JC             	-64000.000000
1010654   	75000004       	APPLE/GOLD/PEELER/CONV        	147702              	20110107	20110120	GOLD           	15.000000	NULL	SP2            	-17319.000000
1010654   	75000004       	APPLE/GOLD/PEELER/CONV        	147861              	20101101	20110120	GOLD           	13.400000	NULL	SP2            	-14555.000000
1010654   	75000004       	APPLE/GOLD/PEELER/CONV        	147910              	20110117	20110119	GOLD           	12.800000	NULL	JC             	-34304.000000
1010654   	75000004       	APPLE/GOLD/PEELER/CONV        	147910              	20110117	20110120	GOLD           	12.800000	NULL	JC             	-21236.000000
1010654   	75000004       	APPLE/GOLD/PEELER/CONV        	155730              	20101101	20110120	GOLD           	14.000000	NULL	SP2            	-8561.000000
1010654   	75000006       	APPLE/GOLD/JUICE/CONV         	147940              	20110118	20110119	GOLD           	0	NULL	JC             	-17163.000000
1010654   	75000006       	APPLE/GOLD/JUICE/CONV         	155789              	20110107	20110121	GOLD           	14.400000	NULL	JC             	-5175.000000
1010654   	75000023       	APPLE/GALA/PEELER/CONV        	112488              	20110108	20110118	GALA           	0	NULL	SP2            	-31123.000000
1010654   	75000002       	APPLE/RED/JUICE/CONV          	147780              	20110111	20110120	RED            	13.600000	1.000000	JC             	-68360.000000
1010654   	75000002       	APPLE/RED/JUICE/CONV          	147945              	20110118	20110120	RED            	12.600000	1.000000	JC             	-2939.000000
1010654   	75000002       	APPLE/RED/JUICE/CONV          	147968              	20110119	20110119	RED            	11.600000	1.000000	JC             	-41937.000000
1010654   	75000002       	APPLE/RED/JUICE/CONV          	147970              	20110119	20110119	RED            	12.600000	1.000000	JC             	-58460.000000
1010654   	75000002       	APPLE/RED/JUICE/CONV          	159606              	20110120	20110120	RED            	10.500000	1.000000	JC             	-76000.000000
1010654   	75000036       	APPLE/JONAGOLD/JUICE/CONV     	147763              	20110111	20110120	JGOLD          	12.200000	1.000000	JC             	-50890.000000
1010654   	75000025       	APPLE/GALA/JUICE/CONV         	10109751            	20110112	20110118	GALA           	14.000000	1.000000	JC             	-14148.000000
1010654   	75000025       	APPLE/GALA/JUICE/CONV         	147936              	20110118	20110120	GALA           	13.200000	1.000000	JC             	-56518.000000
1010654   	75000025       	APPLE/GALA/JUICE/CONV         	147964              	20110119	20110120	GALA           	14.300000	1.000000	JC             	61000.000000
1010654   	75000025       	APPLE/GALA/JUICE/CONV         	147964              	20110119	20110120	GALA           	14.300000	1.000000	JC             	-61000.000000
1010654   	75000025       	APPLE/GALA/JUICE/CONV         	147964              	20110119	20110119	GALA           	14.300000	1.000000	JC             	-61000.000000
1010654   	75000025       	APPLE/GALA/JUICE/CONV         	147991              	20110119	20110120	GALA           	13.000000	1.000000	JC             	-56110.000000
1010654   	75000025       	APPLE/GALA/JUICE/CONV         	160635              	20110111	20110117	GALA           	13.600000	1.000000	JC             	-24612.000000
1010654   	75000025       	APPLE/GALA/JUICE/CONV         	160635              	20110111	20110118	GALA           	13.600000	1.000000	JC             	-31904.000000
1010654   	75000090       	APPLE/MIXED/JUICE/CONV        	159618              	20110120	20110120	MIXED AP       	14.600000	1.000000	JC             	-899.000000
1010654   	75000090       	APPLE/MIXED/JUICE/CONV        	159623              	20110120	20110120	MIXED AP       	13.700000	1.000000	JC             	-888.000000
1010654   	75000011       	APPLE/GRANNY/PEELER/CONV      	147996              	20110120	20110120	GS             	12.200000	NULL	SP2            	-20448.000000
1010654   	75000013       	APPLE/GRANNY/JUICE/CONV       	147792              	20110112	20110120	GS             	10.400000	1.000000	JC             	-59175.000000
1010795   	75000043       	APPLE/CAMEO/JUICE/ORG         	155625              	20101223	20110130	CAM            	11.800000	0	JC             	-9709.000000
1010795   	75000043       	APPLE/CAMEO/JUICE/ORG         	155630              	20101228	20110130	CAM            	13.700000	1.000000	JC             	-36722.000000
1010795   	75000043       	APPLE/CAMEO/JUICE/ORG         	155784              	20110106	20110130	CAM            	13.200000	1.000000	JC             	-16422.000000
1010795   	75000019       	APPLE/FUJI/JUICE/ORG          	155528              	20101215	20110130	FUJI           	14.100000	1.000000	JC             	-36858.000000
1010795   	75000019       	APPLE/FUJI/JUICE/ORG          	155631              	20101228	20110130	FUJI           	16.400000	1.000000	JC             	-17018.000000
1010795   	75000019       	APPLE/FUJI/JUICE/ORG          	159639              	20110121	20110130	FUJI           	15.800000	1.000000	JC             	-5356.000000
1010795   	75000019       	APPLE/FUJI/JUICE/ORG          	160445              	20101201	20110130	FUJI           	15.600000	1.000000	JC             	-14400.000000
1010795   	75000019       	APPLE/FUJI/JUICE/ORG          	160492              	20101202	20110130	FUJI           	15.800000	1.000000	JC             	-6166.000000
1010795   	75000003       	APPLE/RED/JUICE/ORG           	147705              	20110107	20110130	RED            	11.800000	1.000000	JC             	-1808.000000
1010795   	75000003       	APPLE/RED/JUICE/ORG           	147809              	20110112	20110130	RED            	11.800000	0	JC             	-41506.000000
1010795   	75000003       	APPLE/RED/JUICE/ORG           	147955              	20110118	20110130	RED            	12.400000	1.000000	JC             	-24139.000000
1010795   	75000003       	APPLE/RED/JUICE/ORG           	147955              	20110118	20110130	RED            	12.400000	1.000000	JC             	-14484.000000
1010795   	75000026       	APPLE/GALA/JUICE/ORG          	147704              	20110107	20110130	GALA           	13.200000	2.000000	JC             	-14431.000000
1010795   	75000026       	APPLE/GALA/JUICE/ORG          	147791              	20110111	20110130	GALA           	13.600000	1.000000	JC             	-2769.000000
1010795   	75000026       	APPLE/GALA/JUICE/ORG          	147825              	20110112	20110130	GALA           	13.500000	0	JC             	-4604.000000
1010795   	75000026       	APPLE/GALA/JUICE/ORG          	159535              	20110125	20110130	GALA           	13.200000	1.000000	JC             	-959.000000
1010795   	75000026       	APPLE/GALA/JUICE/ORG          	159653              	20110121	20110130	GALA           	13.200000	1.000000	JC             	-808.000000
1010795   	75000036       	APPLE/JONAGOLD/JUICE/CONV     	159422              	20110131	20110131	JGOLD          	12.200000	1.000000	JC             	-14121.000000
1010795   	75000004       	APPLE/GOLD/PEELER/CONV        	147981              	20110119	20110130	GOLD           	14.100000	NULL	SP2            	-37800.000000
1010795   	75000006       	APPLE/GOLD/JUICE/CONV         	147891              	20110114	20110130	GOLD           	11.600000	NULL	SP2            	-47874.000000
1010795   	75000006       	APPLE/GOLD/JUICE/CONV         	147920              	20110117	20110130	GOLD           	14.000000	NULL	JC             	-54780.000000
1010795   	75000006       	APPLE/GOLD/JUICE/CONV         	147952              	20110118	20110130	GOLD           	14.300000	NULL	JC             	-48837.000000
1010795   	75000006       	APPLE/GOLD/JUICE/CONV         	147994              	20110119	20110131	GOLD           	12.600000	NULL	JC             	-58850.000000
1010795   	75000006       	APPLE/GOLD/JUICE/CONV         	159443              	20110131	20110131	GOLD           	12.600000	NULL	JC             	-9698.000000
1010795   	75000006       	APPLE/GOLD/JUICE/CONV         	159562              	20110126	20110131	GOLD           	12.800000	NULL	JC             	-39712.000000
1010795   	75000006       	APPLE/GOLD/JUICE/CONV         	159562              	20110126	20110131	GOLD           	12.800000	NULL	JC             	39712.000000
1010795   	75000006       	APPLE/GOLD/JUICE/CONV         	159611              	20110120	20110130	GOLD           	14.200000	NULL	JC             	-39346.000000
1010795   	75000006       	APPLE/GOLD/JUICE/CONV         	159675              	20110124	20110130	GOLD           	12.800000	NULL	JC             	-7691.000000
1010795   	75000006       	APPLE/GOLD/JUICE/CONV         	159681              	20110124	20110131	GOLD           	11.400000	NULL	JC             	-54165.000000
1010795   	75000006       	APPLE/GOLD/JUICE/CONV         	159683              	20110124	20110130	GOLD           	11.800000	NULL	JC             	-20185.000000
1010795   	75000002       	APPLE/RED/JUICE/CONV          	147980              	20110119	20110130	RED            	11.400000	1.000000	JC             	-59458.000000
1010795   	75000002       	APPLE/RED/JUICE/CONV          	147987              	20110119	20110130	RED            	12.200000	1.000000	JC             	-44714.000000
1010795   	75000002       	APPLE/RED/JUICE/CONV          	147999              	20110120	20110130	RED            	13.300000	1.000000	JC             	-54420.000000
1010795   	75000002       	APPLE/RED/JUICE/CONV          	148000              	20110120	20110130	RED            	14.100000	1.000000	JC             	-54460.000000
1010795   	75000002       	APPLE/RED/JUICE/CONV          	159406              	20110128	20110130	RED            	11.600000	1.000000	JC             	-17387.000000
1010795   	75000002       	APPLE/RED/JUICE/CONV          	159406              	20110128	20110131	RED            	11.600000	1.000000	JC             	-44433.000000
1010795   	75000002       	APPLE/RED/JUICE/CONV          	159410              	20110128	20110131	RED            	12.900000	1.000000	JC             	-64960.000000
1010795   	75000002       	APPLE/RED/JUICE/CONV          	159424              	20110131	20110131	RED            	12.200000	1.000000	JC             	-68820.000000
